url	first_seen	portal	title	company	status
https://jobs.ashbyhq.com/cohere/76d1e059-9684-40b9-8634-d2a9c76d0b69	2026-04-08	websearch	Software Engineer, Product	Cohere	skipped
https://jobs.ashbyhq.com/cohere/2786dc50-5662-461a-9946-a821ad42816f	2026-04-08	websearch	Software Engineer, Collect	Cohere	skipped
https://jobs.ashbyhq.com/cohere/9d571f44-369b-41be-854e-89c7e119c4d7	2026-04-08	websearch	Software Engineer - Applied ML (US/CAN)	Cohere	matched
https://jobs.ashbyhq.com/cohere/8bf759e3-74ff-4459-9061-64fedcf79e84	2026-04-08	websearch	Software Engineer - Applied ML (Middle East)	Cohere	skipped
https://jobs.ashbyhq.com/cohere/66c98ca3-334b-4a6a-a27c-5807b3686121	2026-04-08	websearch	Software Engineer Intern (Spring/Summer 2026)	Cohere	skipped
https://jobs.ashbyhq.com/cohere/1bc2c535-2f42-454e-aebe-9c018575ce7b	2026-04-08	websearch	Software Engineer Intern (Winter 2026)	Cohere	skipped
https://jobs.ashbyhq.com/langchain/639878f2-c0a5-4d88-89ea-3487e2623f47	2026-04-08	websearch	AI Engineer	LangChain	matched
https://jobs.ashbyhq.com/langchain/38a3523d-b474-4db6-b9c5-9e6be00a3291	2026-04-08	websearch	Platform Engineer - LangSmith Ingestion	LangChain	matched
https://jobs.lever.co/wandb/5091062f-e123-45bc-8c23-00f656dd90b3	2026-04-08	websearch	Software Engineer, Models - US (Remote)	Weights & Biases	matched
https://jobs.ashbyhq.com/pinecone/3c21a44a-1ea8-4453-a419-eba20cc611e7	2026-04-08	websearch	Staff AI Engineer, Growth	Pinecone	matched
https://jobs.ashbyhq.com/pinecone/773e953d-8f53-4313-93b4-35a553bad1cb	2026-04-08	websearch	Senior/Staff Software Engineer, Experience Platform	Pinecone	matched
https://jobs.ashbyhq.com/pinecone/7ef089cb-a721-4ad8-a6d0-c390e64991d2	2026-04-08	websearch	Senior Software Engineer, Knowledge Engine	Pinecone	matched
https://jobs.ashbyhq.com/pinecone/eca8f469-b8e5-48e7-b999-aaa5b846cbbc	2026-04-08	websearch	Senior Software Engineer, Experience Platform Team	Pinecone	skipped
https://jobs.ashbyhq.com/pinecone/4ef4269b-94c4-4c7c-93ee-15a882caa767	2026-04-08	websearch	Software Engineer, Database Team	Pinecone	matched
https://jobs.ashbyhq.com/pinecone/7d04ff39-b62e-4d9d-91c1-6b37d0f425da	2026-04-08	websearch	Senior Software Engineer, AI Search Team	Pinecone	matched
https://jobs.ashbyhq.com/pinecone/28c1bdb5-3656-424f-8312-39dd97527d95	2026-04-08	websearch	Staff Software Engineer, Database Core Team	Pinecone	matched
https://jobs.ashbyhq.com/pinecone/f6763f03-f981-4706-973c-89fc625ad70c	2026-04-08	websearch	New Grad Software Engineer	Pinecone	skipped
https://apply.workable.com/huggingface/j/ED25C4FEA1	2026-04-08	websearch	Senior Open-Source Machine Learning Engineer, Computer Vision - US Remote	Hugging Face	matched
https://apply.workable.com/huggingface/j/A3879724CD/	2026-04-08	websearch	Cloud Machine Learning Engineer - US Remote	Hugging Face	matched
https://apply.workable.com/huggingface/j/5CA82A9A98/	2026-04-08	websearch	Data/Infrastructure Advocate Engineer - US Remote	Hugging Face	skipped
https://apply.workable.com/huggingface/j/C295DEFF24	2026-04-08	websearch	Machine Learning Test Engineer, Transformers team - US Remote	Hugging Face	skipped
https://apply.workable.com/huggingface/j/56232F23CB	2026-04-08	websearch	Open-Source Machine Learning Engineer - International Remote	Hugging Face	skipped
https://jobs.ashbyhq.com/rula/b0b93c04-fa61-4b74-a682-0866371cebae	2026-04-08	websearch	Staff Software Engineer - Platform Infrastructure (Remote)	Rula	matched
https://jobs.ashbyhq.com/nerdwallet/f83dfa4c-198a-400d-b91d-21271b02415e	2026-04-08	websearch	Staff Data Engineer	NerdWallet	matched
https://jobs.ashbyhq.com/airops/d672079b-ae31-4b41-a0b7-0ea4121a9313	2026-04-08	websearch	Senior / Staff Software Engineer, Data Platform	AirOps	matched
https://jobs.ashbyhq.com/confluent/262a004d-9ab0-49e9-91d5-0fae5ddbadec	2026-04-08	websearch	Staff Software Engineer - Security Platform (Remote - USA)	Confluent	matched
https://jobs.ashbyhq.com/ramp/bca0346c-b843-4795-96df-6091f51e421b	2026-04-08	websearch	Software Engineer, Data Platform	Ramp	matched
https://jobs.ashbyhq.com/atlan/4d8d2681-88b7-4b0a-8104-e5970e1506c2	2026-04-08	websearch	Staff Software Engineer - Platform	Atlan	matched
https://job-boards.greenhouse.io/inspiren/jobs/5007951007	2026-04-08	websearch	Senior Data Platform Engineer	Inspiren	matched
https://job-boards.greenhouse.io/trmlabs/jobs/5291256004	2026-04-08	websearch	Senior or Staff Software Engineer, Data Infrastructure (RDBMS)	TRM Labs	matched
https://job-boards.greenhouse.io/webflow/jobs/7348663	2026-04-08	websearch	Senior Staff Engineer, Online Datastores	Webflow	skipped
https://job-boards.greenhouse.io/sparkadvisors/jobs/5070941008	2026-04-08	websearch	Senior Data Product Manager, Data Platform & Infrastructure	Spark Advisors	skipped
https://jobs.lever.co/contentsquare/75e9d21e-ef2b-4752-8933-62742b7ea225	2026-04-08	websearch	Data Engineering Manager - Data Infrastructure	Contentsquare	skipped
https://jobs.lever.co/anchorage/b71567d2-1a10-4a19-bf23-ec38ce551a41	2026-04-08	websearch	Engineering Manager, Data Platform	Anchorage Digital	matched
https://jobs.lever.co/caremessage/32aafb1e-7ff6-4908-ba5f-88ecae4fb54a	2026-04-08	websearch	Engineering Manager, Data and Infrastructure (Remote)	CareMessage	matched
https://jobs.lever.co/peerspace/2de65134-2a6d-4b3e-bfa5-b4c485747841	2026-04-08	websearch	Head of Data Engineering/Senior Manager Data Engineering	Peerspace	matched
https://job-boards.greenhouse.io/chainguard/jobs/4628793006	2026-04-08	websearch	Staff Software Engineer (Libraries-Platform)	Chainguard	matched
https://www.builtinsf.com/job/staff-platform-engineer-kubernetes/4667775	2026-04-08	websearch	Staff Platform Engineer (Kubernetes)	Amplitude	matched
https://boards.greenhouse.io/samsara/jobs/7721193	2026-04-08	websearch	Staff ML Engineer - ML Infrastructure - Remote - US	Samsara	matched
https://search-careers.gm.com/en/jobs/jr-202604629/senior-ml-infrastructure-engineer-inference-platform/	2026-04-08	websearch	Senior ML Infrastructure Engineer, Inference Platform	General Motors	matched
https://job-boards.greenhouse.io/anthropic/jobs/4985877008	2026-04-09	greenhouse-api	Forward Deployed Engineer, Applied AI (US)	Anthropic	matched
https://job-boards.greenhouse.io/anthropic/jobs/5121563008	2026-04-09	greenhouse-api	Forward Deployed Engineer, Applied AI (Paris)	Anthropic	skipped
https://job-boards.greenhouse.io/anthropic/jobs/5121561008	2026-04-09	greenhouse-api	Forward Deployed Engineer, Applied AI (Munich)	Anthropic	skipped
https://job-boards.greenhouse.io/humeai/jobs/5064248008	2026-04-09	greenhouse-api	Senior Platform Engineer	Hume AI	matched
https://job-boards.greenhouse.io/humeai/jobs/4003536008	2026-04-09	greenhouse-api	Senior Core Services Engineer	Hume AI	matched
https://job-boards.greenhouse.io/humeai/jobs/4775962008	2026-04-09	greenhouse-api	AI Researcher	Hume AI	skipped
https://job-boards.greenhouse.io/humeai/jobs/4948192008	2026-04-09	greenhouse-api	Front-End Engineer	Hume AI	skipped
https://job-boards.greenhouse.io/intercom/jobs/7776426	2026-04-09	greenhouse-api	Engineering Manager, AI Models Infrastructure	Intercom	skipped
https://job-boards.greenhouse.io/intercom/jobs/7749413	2026-04-09	greenhouse-api	Engineering Manager, Forward Deployed Engineering	Intercom	skipped
https://job-boards.greenhouse.io/intercom/jobs/7765466	2026-04-09	greenhouse-api	Engineering Manager, Forward Deployed Engineering	Intercom	skipped
https://job-boards.greenhouse.io/intercom/jobs/7574762	2026-04-09	greenhouse-api	Senior Data Engineering Manager	Intercom	skipped
https://job-boards.greenhouse.io/intercom/jobs/7574783	2026-04-09	greenhouse-api	Senior Data Engineering Manager	Intercom	skipped
https://job-boards.greenhouse.io/intercom/jobs/7763257	2026-04-09	greenhouse-api	Senior Manager, Forward Deployed Engineering	Intercom	skipped
https://job-boards.greenhouse.io/intercom/jobs/7731665	2026-04-09	greenhouse-api	Senior Engineer, Infrastructure Platform	Intercom	skipped
https://job-boards.greenhouse.io/intercom/jobs/7725837	2026-04-09	greenhouse-api	Principal Engineer, Fin AI Agent	Intercom	skipped
https://job-boards.greenhouse.io/runpod/jobs/5020164008	2026-04-09	greenhouse-api	Engineering Manager - Product & Platform Delivery	RunPod	matched
https://job-boards.greenhouse.io/runpod/jobs/5020167008	2026-04-09	greenhouse-api	Sr Director of Software Engineering - Product & Platform Delivery	RunPod	matched
https://job-boards.greenhouse.io/runpod/jobs/4142227008	2026-04-09	greenhouse-api	Senior Software Engineer (Cloud)	RunPod	matched
https://job-boards.greenhouse.io/runpod/jobs/5099082008	2026-04-09	greenhouse-api	Manager, Datacenter Network Engineering	RunPod	matched
https://job-boards.greenhouse.io/runpod/jobs/4981639008	2026-04-09	greenhouse-api	Account Manager	RunPod	skipped
https://job-boards.greenhouse.io/runpod/jobs/4118412008	2026-04-09	greenhouse-api	Security Engineer	RunPod	skipped
https://job-boards.greenhouse.io/speechmatics/jobs/4719611101	2026-04-09	greenhouse-api	Data Engineer	Speechmatics	skipped
https://job-boards.greenhouse.io/speechmatics/jobs/4792165101	2026-04-09	greenhouse-api	Forward Deployed Engineer	Speechmatics	skipped
https://job-boards.greenhouse.io/speechmatics/jobs/4660432101	2026-04-09	greenhouse-api	Machine Learning Engineer	Speechmatics	skipped
https://job-boards.greenhouse.io/speechmatics/jobs/4660424101	2026-04-09	greenhouse-api	Machine Learning Engineer	Speechmatics	skipped
https://job-boards.greenhouse.io/speechmatics/jobs/4596712101	2026-04-09	greenhouse-api	Principal Machine Learning Engineer	Speechmatics	skipped
https://job-boards.greenhouse.io/speechmatics/jobs/4750401101	2026-04-09	greenhouse-api	Software Engineer	Speechmatics	skipped
https://job-boards.greenhouse.io/celonis/jobs/7681593003	2026-04-09	greenhouse-api	Applied AI Engineer	Celonis	skipped
https://job-boards.greenhouse.io/celonis/jobs/7517493003	2026-04-09	greenhouse-api	Engineering Manager - Celonis Process Management	Celonis	skipped
https://job-boards.greenhouse.io/contentful/jobs/7544099	2026-04-09	greenhouse-api	Data Engineer	Contentful	skipped
https://job-boards.greenhouse.io/contentful/jobs/7544103	2026-04-09	greenhouse-api	Platform Engineer	Contentful	skipped
https://job-boards.greenhouse.io/contentful/jobs/7713339	2026-04-09	greenhouse-api	Engineering Manager - Workflows	Contentful	skipped
https://job-boards.greenhouse.io/contentful/jobs/7753183	2026-04-09	greenhouse-api	Senior Backend Engineer - AI Platform	Contentful	skipped
https://job-boards.greenhouse.io/contentful/jobs/7555404	2026-04-09	greenhouse-api	Senior Data Engineer	Contentful	skipped
https://job-boards.greenhouse.io/contentful/jobs/7682062	2026-04-09	greenhouse-api	Senior Platform Engineer	Contentful	skipped
https://explore.jobs.netflix.net/careers/job/790300766176	2026-04-09	websearch	Software Engineer – AI for Member Systems	Netflix	matched
https://explore.jobs.netflix.net/careers/job/790300759601	2026-04-09	websearch	Software Engineer L5, ML Platform (Model Dev & Mgmt)	Netflix	matched
https://jobs.netflix.com/jobs/258966500	2026-04-09	websearch	Data Engineer (L5) - Growth	Netflix	matched
https://www.google.com/about/careers/applications/jobs/results/110144747107951302-staff-software-engineer/	2026-04-09	websearch	Staff Software Engineer, Generative AI, Core ML	Google	matched
https://www.google.com/about/careers/applications/jobs/results/87400895297266374-staff-software-engineer/	2026-04-09	websearch	Staff Software Engineer, Core, Infrastructure	Google	matched
https://www.google.com/about/careers/applications/jobs/results/91807104796369606-senior-staff-software-engineer/	2026-04-09	websearch	Senior Staff Software Engineer, ML Data Quality Infrastructure	Google	matched
https://www.google.com/about/careers/applications/jobs/results/121362248605016774-staff-software-engineer/	2026-04-09	websearch	Staff Software Engineer, Core ML Frameworks	Google	matched
https://www.google.com/about/careers/applications/jobs/results/83118298446602950-staff-ml-software-engineer/	2026-04-09	websearch	Staff ML Software Engineer, Generative AI, Search Ads	Google	matched
https://www.google.com/about/careers/applications/jobs/results/133395046698230470-staff-software-engineer/	2026-04-09	websearch	Staff Software Engineer, AI/ML, YouTube	Google	matched
https://www.google.com/about/careers/applications/jobs/results/92613267607691974-staff-software-engineer/	2026-04-09	websearch	Staff Software Engineer, Infrastructure, Platforms Infrastructure Engineering	Google	matched
https://www.google.com/about/careers/applications/jobs/results/119966091236516550-staff-software-engineer/	2026-04-09	websearch	Staff Software Engineer, AI/ML, Google Distributed Cloud	Google	matched
https://www.google.com/about/careers/applications/jobs/results/129862185781207750-staff-software-engineer/	2026-04-09	websearch	Staff Software Engineer, Machine Learning, Google Chat	Google	matched
https://careers.airbnb.com/positions/7737230/	2026-04-09	websearch	Engineering Manager, Data Movement & Transformation	Airbnb	matched
https://careers.airbnb.com/positions/7665266/	2026-04-09	websearch	Manager, ML Engineering - Relevance & Personalization	Airbnb	matched
https://careers.airbnb.com/positions/7707242/	2026-04-09	websearch	Engineering Manager, Supply & Insights DnA	Airbnb	matched
https://careers.airbnb.com/positions/7740341/	2026-04-09	websearch	Engineering Manager, User Foundation	Airbnb	matched
https://careers.airbnb.com/positions/7778757/	2026-04-09	websearch	Engineering Manager, UI Tooling	Airbnb	matched
https://careers.airbnb.com/positions/7343909/	2026-04-09	websearch	Engineering Manager, Network Infrastructure (Cloud)	Airbnb	matched
https://careers.airbnb.com/positions/7743899/	2026-04-09	websearch	Engineering Manager, Investigations and Incident Response	Airbnb	matched
https://careers.airbnb.com/positions/7569268/	2026-04-09	websearch	Engineering Manager, Ambassador Routing	Airbnb	matched
https://careers.airbnb.com/positions/7481629/	2026-04-09	websearch	Engineering Manager, Tax Platform	Airbnb	matched
https://careers.airbnb.com/positions/7525334/	2026-04-09	websearch	Engineering Manager, Control Plane - Distributed Transactional Database	Airbnb	matched
https://careers.airbnb.com/positions/6757302/	2026-04-09	websearch	Senior Staff ML Engineer, Data & Eval	Airbnb	matched
https://careers.airbnb.com/positions/7028263/	2026-04-09	websearch	Senior Staff ML Engineer – GenAI	Airbnb	matched
https://careers.airbnb.com/positions/7381973/	2026-04-09	websearch	Senior Staff ML Engineer, Relevance & Personalization	Airbnb	matched
https://careers.airbnb.com/positions/6817373/	2026-04-09	websearch	Senior Staff ML Engineer - Guest & Host	Airbnb	matched
https://careers.airbnb.com/positions/7525479/	2026-04-09	websearch	Senior Staff Software Engineer, Payments	Airbnb	matched
https://jobs.ashbyhq.com/zapier/1f858242-acf4-4358-9197-2c79921c9d91	2026-04-09	websearch	Sr. Manager, AI & Machine Learning	Zapier	matched
https://jobs.ashbyhq.com/zapier/2b57e91a-725f-4e57-aa49-716e0f26eead	2026-04-09	websearch	Staff Engineer, Applied AI	Zapier	matched
https://jobs.ashbyhq.com/zapier/dc72be30-b337-4f06-b8c7-f55d6ad94923	2026-04-09	websearch	Engineering Manager, Runner	Zapier	matched
https://jobs.ashbyhq.com/zapier/0bff923f-073c-4f60-ac39-54742da1b2d7	2026-04-09	websearch	Engineering Manager, Developer Impact	Zapier	matched
https://jobs.ashbyhq.com/zapier/959927c5-1125-4905-9c79-edb1f030ebb0	2026-04-09	websearch	Engineering Manager, Release Engineering	Zapier	matched
https://jobs.ashbyhq.com/zapier/3d3c6013-0f3a-4ba3-9aaa-61301bfb6d8c	2026-04-09	websearch	Engineering Manager, Growth	Zapier	matched
https://jobs.ashbyhq.com/zapier/94bdf618-a7a4-4304-a04a-75f95a7e4934	2026-04-09	websearch	Engineering Manager, Integrations	Zapier	matched
https://jobs.ashbyhq.com/zapier/29d767c8-8dcd-4fec-a93b-36a03831c607	2026-04-09	websearch	Engineering Manager, AI Capabilities	Zapier	matched
https://jobs.ashbyhq.com/zapier/9c09aca7-3abb-49ae-acd7-d12d35188a1d	2026-04-09	websearch	Engineering Manager, Agents	Zapier	matched
https://jobs.ashbyhq.com/zapier/6353d815-7a15-4fdd-b6bc-e7b9a2830029	2026-04-09	websearch	Engineering Manager, AI Tasks	Zapier	matched
https://jobs.ashbyhq.com/zapier/d0f40ed2-323f-4816-bcb0-e087a0a0ab38	2026-04-09	websearch	Engineering Manager, Cloud	Zapier	matched
https://jobs.ashbyhq.com/zapier/d0b44959-7aa5-4053-8b5f-47d3931cc114	2026-04-09	websearch	Engineering Manager, Enterprise Experience	Zapier	matched
https://jobs.ashbyhq.com/zapier/c05885b8-7bae-404c-b34a-d2543e1379d5	2026-04-09	websearch	Engineering Manager, Revenue	Zapier	matched
https://jobs.ashbyhq.com/zapier/de99b0f0-bdb9-4969-a9c5-a5d0bc2722b2	2026-04-09	websearch	Sr. Director, Engineering - Applied AI	Zapier	matched
https://jobs.ashbyhq.com/zapier/3d1d56cd-7e37-4bac-9494-5a571febdaf4	2026-04-09	websearch	Sr. Data Engineer	Zapier	matched
https://jobs.ashbyhq.com/zapier/fa3ccba9-dacd-4f78-b615-99f85dc02acd	2026-04-09	websearch	Data Engineer	Zapier	matched
https://jobs.ashbyhq.com/zapier/ca495a70-c81b-4954-9fe7-0135a2405e28	2026-04-09	websearch	Engineer, Backend	Zapier	matched
https://jobs.ashbyhq.com/zapier/3fb08eef-ef4e-4a52-abd3-2321936d1022	2026-04-09	websearch	Sr. Engineer, Backend (MCP)	Zapier	matched
https://jobs.ashbyhq.com/zapier/15a66155-32c2-466a-a6cb-7cf554727d11	2026-04-09	websearch	Software Engineer, Enterprise Zone (Backend & Full Stack)	Zapier	matched
https://job-boards.greenhouse.io/vercel/jobs/5778418004	2026-04-09	greenhouse-api	Forward-Deployed Engineer	Vercel	matched
https://job-boards.greenhouse.io/vercel/jobs/5752684004	2026-04-09	greenhouse-api	Forward-Deployed Engineer	Vercel	matched
https://job-boards.greenhouse.io/vercel/jobs/5872425004	2026-04-09	greenhouse-api	Forward Deployed Engineer, v0	Vercel	matched
https://job-boards.greenhouse.io/vercel/jobs/5777645004	2026-04-09	greenhouse-api	GTM Engineer	Vercel	skipped
https://job-boards.greenhouse.io/airtable/jobs/8434287002	2026-04-09	greenhouse-api	AI Analytics Engineer (AI & Analytics Platform)	Airtable	matched
https://job-boards.greenhouse.io/airtable/jobs/8470036002	2026-04-09	greenhouse-api	AI Analytics Engineer (Business Analytics)	Airtable	skipped
https://job-boards.greenhouse.io/airtable/jobs/8434307002	2026-04-09	greenhouse-api	AI Analytics Engineer (Marketing Analytics)	Airtable	skipped
https://job-boards.greenhouse.io/airtable/jobs/8409168002	2026-04-09	greenhouse-api	AI Agent Architect, Customer Experience	Airtable	skipped
